"SYMBOL ","COMPANY ","REGULATION ","NAME OF THE ACQUIRER/DISPOSER ","CATEGORY OF PERSON ","TYPE OF SECURITY (PRIOR) ","NO. OF SECURITY (PRIOR) ","% SHAREHOLDING (PRIOR) ","TYPE OF SECURITY (ACQUIRED/DISPLOSED) ","NO. OF SECURITIES (ACQUIRED/DISPLOSED) ","VALUE OF SECURITY (ACQUIRED/DISPLOSED) ","ACQUISITION/DISPOSAL TRANSACTION TYPE ","TYPE OF SECURITY (POST) ","NO. OF SECURITY (POST) ","% POST ","DATE OF ALLOTMENT/ACQUISITION FROM ","DATE OF ALLOTMENT/ACQUISITION TO ","DATE OF INITMATION TO COMPANY ","MODE OF ACQUISITION ","DERIVATIVE TYPE SECURITY ","DERIVATIVE CONTRACT SPECIFICATION ","NOTIONAL VALUE(BUY) ","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) ","NOTIONAL VALUE(SELL) ","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) ","EXCHANGE ","REMARK ","BROADCASTE DATE AND TIME ","XBRL "
"FLFL","Future Lifestyle Fashions Limited","7(2)","Ryka Commercial Ventures Pvt. Ltd.","Promoters","Equity Shares","101664765","52.2",,"487477","233657476","Pledge Revoke","Equity Shares","101664765","52.20","04-Jul-2019","04-Jul-2019","05-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","06-Jul-2019 18:12","https://archives.nseindia.com/corporate/xbrl/IT_1054370_111335_06072019061215_WEB.xml"
"AUBANK","AU Small Finance Bank Limited","7(2)","VIMAL JAIN","Employees/Designated Employees","Equity Shares","32848","0.01",,"1592","1106877.8","Buy","Equity Shares","34440","0.01","04-Jul-2019","04-Jul-2019","05-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","06-Jul-2019 16:06","https://archives.nseindia.com/corporate/xbrl/IT_1054369_111295_06072019040642_WEB.xml"
"ADANITRANS","Adani Transmission Limited","7(2)","Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust)","Promoter Group","Equity Shares","621197910","56.48",,"1790000","409800000","Pledge","Equity Shares","621197910","56.48","04-Jul-2019","04-Jul-2019","06-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","06-Jul-2019 15:38","https://archives.nseindia.com/corporate/xbrl/IT_1054367_111283_06072019033813_WEB.xml"
"ADANIENT","Adani Enterprises Limited","7(2)","Gautam S Adani / Rajesh S Adani (on behalf of S.B. Adani Family Trust)","Promoter Group","Equity Shares","621197910","56.48",,"4200000","655600000","Pledge","Equity Shares","621197910","56.48","04-Jul-2019","04-Jul-2019","06-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","06-Jul-2019 15:00","https://archives.nseindia.com/corporate/xbrl/IT_1054366_111265_06072019030017_WEB.xml"
"FRETAIL","Future Retail Limited","7(2)","Future Corporate Resources Pvt. Ltd.  (f/k/a Suhani Trading and Investment Consultants Pvt. Ltd.)","Promoters","Equity Shares","236218516","47",,"1136826","535206312.54","Pledge Revoke","Equity Shares","236218516","47.00","04-Jul-2019","04-Jul-2019","05-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","06-Jul-2019 12:26","https://archives.nseindia.com/corporate/xbrl/IT_1054365_111187_06072019122644_WEB.xml"
"SILVERTUC","Silver Touch Technologies Limited","7(2)","JIGNESH AMRITLAL PATEL","Promoters","Equity Shares","2568710","20.25",,"9000","1098580","Buy","Equity Shares","2577710","20.32","04-Jul-2019","04-Jul-2019","06-Jul-2019","Market Purchase","-","-","0","0","0","0","NSE","-","06-Jul-2019 12:22","https://archives.nseindia.com/corporate/xbrl/IT_1054364_111184_06072019122221_WEB.xml"
"PEL","Piramal Enterprises Limited","7(2)","Piramal Enterprises Limited Senior Employees Welfare Trust","Other","Equity Shares","1466905","0.74",,"75","152081","Sell","Equity Shares","1466830","0.74","03-Jul-2019","03-Jul-2019","04-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 22:12","https://archives.nseindia.com/corporate/xbrl/IT_1054355_111128_05072019101224_WEB.xml"
"PEL","Piramal Enterprises Limited","7(2)","Piramal Welfare Trust","Promoter Group","Equity Shares","2195017","1.1",,"401","813128","Sell","Equity Shares","2194616","1.10","03-Jul-2019","03-Jul-2019","04-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 22:12","https://archives.nseindia.com/corporate/xbrl/IT_1054355_111128_05072019101224_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","BHORUKA EXPRESS CONSOLIDATED LTD","Promoter Group","Equity Shares","Nil","0",,"17044105","0","Buy","Equity Shares","17044105","44.49","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:31","https://archives.nseindia.com/corporate/xbrl/IT_1054362_111121_05072019093130_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","TCI GLOBAL LOGISTICS LTD","Promoter Group","Equity Shares","1153455","3.01",,"1153455","0","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:31","https://archives.nseindia.com/corporate/xbrl/IT_1054362_111121_05072019093130_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","TCI INDIA LIMITED","Promoter Group","Equity Shares","2022782","5.28",,"2022782","0","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:31","https://archives.nseindia.com/corporate/xbrl/IT_1054362_111121_05072019093130_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","BHORUKA FINANCE CORP OF INDIA LTD","Promoter Group","Equity Shares","7952339","20.76",,"7952339","0","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:31","https://archives.nseindia.com/corporate/xbrl/IT_1054362_111121_05072019093130_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","XPS CARGO SERVICES LIMITED","Promoter Group","Equity Shares","621427","1.62",,"621427","0","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:31","https://archives.nseindia.com/corporate/xbrl/IT_1054362_111121_05072019093130_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","BHORUKA INTERNATIONAL PRIVATE LIMITED","Promoter Group","Equity Shares","5294102","13.82",,"5294102","0","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:31","https://archives.nseindia.com/corporate/xbrl/IT_1054362_111121_05072019093130_WEB.xml"
"TCIDEVELOP","TCI Developers Limited","7(2)","Bhoruka Finance Corporation of India Ltd.","Promoter Group","Equity Shares","798489","21.41",,"798489","21.41","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:15","https://archives.nseindia.com/corporate/xbrl/IT_1054363_111119_05072019091536_WEB.xml"
"TCIDEVELOP","TCI Developers Limited","7(2)","XPS Cargo Services Ltd.","Promoter Group","Equity Shares","49242","1.32",,"49242","1.32","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:15","https://archives.nseindia.com/corporate/xbrl/IT_1054363_111119_05072019091536_WEB.xml"
"TCIDEVELOP","TCI Developers Limited","7(2)","TCI India Ltd","Promoter Group","Equity Shares","228955","6.14",,"228955","6.14","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:15","https://archives.nseindia.com/corporate/xbrl/IT_1054363_111119_05072019091536_WEB.xml"
"TCIDEVELOP","TCI Developers Limited","7(2)","TCI Global Logistics Ltd","Promoter Group","Equity Shares","114595","3.07",,"114595","3.07","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:15","https://archives.nseindia.com/corporate/xbrl/IT_1054363_111119_05072019091536_WEB.xml"
"TCIDEVELOP","TCI Developers Limited","7(2)","Bhoruka International Pvt Ltd","Promoter Group","Equity Shares","557910","14.96",,"557910","14.96","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:15","https://archives.nseindia.com/corporate/xbrl/IT_1054363_111119_05072019091536_WEB.xml"
"TCIDEVELOP","TCI Developers Limited","7(2)","TDL Real Estate holdings Limited","Promoters","Equity Shares","Nil","0",,"1749191","46.90","Buy","Equity Shares","1749191","46.90","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:15","https://archives.nseindia.com/corporate/xbrl/IT_1054363_111119_05072019091536_WEB.xml"
"TCI","Transport Corporation of India Limited","7(2)","Bhoruka International (P) Limited","Promoter Group","Equity Shares","10588205","13.81",,"10588205","0","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:07","https://archives.nseindia.com/corporate/xbrl/IT_1054359_111118_05072019090750_WEB.xml"
"TCI","Transport Corporation of India Limited","7(2)","Bhoruka Supply Chain Solutions Holdings Limited","Promoter Group","Equity Shares","Nil","0",,"34088213","0","Buy","Equity Shares","34088213","44.47","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:07","https://archives.nseindia.com/corporate/xbrl/IT_1054359_111118_05072019090750_WEB.xml"
"TCI","Transport Corporation of India Limited","7(2)","Bhoruka Finance Corporation of India limited","Promoter Group","Equity Shares","15904679","20.75",,"15904679","0","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:07","https://archives.nseindia.com/corporate/xbrl/IT_1054359_111118_05072019090750_WEB.xml"
"TCI","Transport Corporation of India Limited","7(2)","TCI Global Logistics Limited","Promoter Group","Equity Shares","2306910","3.01",,"2306910","0","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:07","https://archives.nseindia.com/corporate/xbrl/IT_1054359_111118_05072019090750_WEB.xml"
"TCI","Transport Corporation of India Limited","7(2)","TCI India Limited","Promoter Group","Equity Shares","4045564","5.28",,"4045564","0","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:07","https://archives.nseindia.com/corporate/xbrl/IT_1054359_111118_05072019090750_WEB.xml"
"TCI","Transport Corporation of India Limited","7(2)","XPS CARGO SERVICES LIMITED","Promoter Group","Equity Shares","1242855","1.62",,"1242855","0","Sell","Equity Shares","Nil","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","05-Jul-2019 21:07","https://archives.nseindia.com/corporate/xbrl/IT_1054359_111118_05072019090750_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","J.P. Singh","Other","Equity Shares","133820","0",,"7500","2299050","Buy","Equity Shares","141320","0.00","17-Jun-2019","04-Jul-2019","05-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 18:56","https://archives.nseindia.com/corporate/xbrl/IT_1054361_111090_05072019065635_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","Anil Dadu Shinde","Other","Equity Shares","51970","0",,"1200","977858","Sell","Equity Shares","50770","0.00","13-Jun-2019","17-Jun-2019","03-Jul-2019","Market Sale","-","-","0","0","0","0","NSE","-","05-Jul-2019 18:56","https://archives.nseindia.com/corporate/xbrl/IT_1054361_111090_05072019065635_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","Anil Dadu Shinde","Other","Equity Shares","51970","0",,"2000","1236433","Buy","Equity Shares","53970","0.00","24-Jun-2019","01-Jul-2019","03-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 18:56","https://archives.nseindia.com/corporate/xbrl/IT_1054361_111090_05072019065635_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","Akshaya Kumar Panda","Other","Equity Shares","259260","0",,"3900","2411045","Buy","Equity Shares","263160","0.00","02-Jul-2019","03-Jul-2019","03-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 18:56","https://archives.nseindia.com/corporate/xbrl/IT_1054361_111090_05072019065635_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","J.P. Singh","Other","Equity Shares","141320","0",,"101500","34544370","Buy","Equity Shares","242820","0.00","17-Jun-2019","04-Jul-2019","05-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 18:56","https://archives.nseindia.com/corporate/xbrl/IT_1054361_111090_05072019065635_WEB.xml"
"NAUKRI","Info Edge (India) Limited","7(2)","Info Edge Employees Stock Option Plan Trust","Other","Equity Shares","265460","0.22",,"569","5690","Sell","Equity Shares","264891","0.22","04-Jul-2019","04-Jul-2019","05-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 18:49","https://archives.nseindia.com/corporate/xbrl/IT_1054360_111085_05072019064918_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Rajat Nagpal","Employees/Designated Employees","Equity Shares","22217","0",,"19500","314100","Buy","Equity Shares","41717","0.01","29-May-2019","29-May-2019","03-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 18:40","https://archives.nseindia.com/corporate/xbrl/IT_1054352_111082_05072019064047_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Rajat Nagpal","Employees/Designated Employees","Equity Shares","41717","0.01",,"19500","5418075","Pledge","Equity Shares","41717","0.01","28-Jun-2019","28-Jun-2019","03-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","05-Jul-2019 18:40","https://archives.nseindia.com/corporate/xbrl/IT_1054352_111082_05072019064047_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","BHATTACHARYA SATRAJIT","Employees/Designated Employees","Equity Shares","19991","0",,"8812","20073736","Pledge Revoke","Equity Shares","19991","0.00","03-Jul-2019","03-Jul-2019","04-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","05-Jul-2019 17:51","https://archives.nseindia.com/corporate/xbrl/IT_1054358_111032_05072019055138_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","SURESH KUMAR K","Employees/Designated Employees","Equity Shares","308558","0.02",,"24000","54652800","Pledge Revoke","Equity Shares","308558","0.02","03-Jul-2019","03-Jul-2019","04-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","05-Jul-2019 17:51","https://archives.nseindia.com/corporate/xbrl/IT_1054358_111032_05072019055138_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","SURESH KUMAR K","Employees/Designated Employees","Equity Shares","308558","0.02",,"56050","127637060","Pledge Revoke","Equity Shares","308558","0.02","03-Jul-2019","03-Jul-2019","04-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","05-Jul-2019 17:51","https://archives.nseindia.com/corporate/xbrl/IT_1054358_111032_05072019055138_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","SUMMIT GUPTA","Employees/Designated Employees","Equity Shares","5150","0",,"2250","1686220","Buy","Equity Shares","7400","0.00","28-Jun-2019","28-Jun-2019","04-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:29","https://archives.nseindia.com/corporate/xbrl/IT_1054351_110994_05072019052929_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Radhavi Deshpande","Employees/Designated Employees","Equity Shares","58469","0",,"1744","1662974","Buy","Equity Shares","60213","0.00","28-Jun-2019","28-Jun-2019","04-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:29","https://archives.nseindia.com/corporate/xbrl/IT_1054351_110994_05072019052929_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Oisharya Das","Employees/Designated Employees","Equity Shares","337364","0.02",,"4948","4760404","Buy","Equity Shares","342312","0.02","28-Jun-2019","28-Jun-2019","05-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:29","https://archives.nseindia.com/corporate/xbrl/IT_1054351_110994_05072019052929_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Saurav Chowdhury","Employees/Designated Employees","Equity Shares","15300","0",,"100","96798","Buy","Equity Shares","15400","0.00","28-Jun-2019","28-Jun-2019","05-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:29","https://archives.nseindia.com/corporate/xbrl/IT_1054351_110994_05072019052929_WEB.xml"
"ITC","ITC Limited","7(2)","HEMANT MALIK","Employees/Designated Employees","Equity Shares","56025","0",,"94000","18668400","Buy","Equity Shares","150025","0.00","03-Jul-2019","03-Jul-2019","-","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:18","https://archives.nseindia.com/corporate/xbrl/IT_1054357_110983_05072019051825_WEB.xml"
"ITC","ITC Limited","7(2)","ASHWIN MOODLIAR","Employees/Designated Employees","Equity Shares","244759","0",,"109210","17637522","Buy","Equity Shares","353969","0.00","03-Jul-2019","03-Jul-2019","-","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:18","https://archives.nseindia.com/corporate/xbrl/IT_1054357_110983_05072019051825_WEB.xml"
"ITC","ITC Limited","7(2)","P MUKHERJEE","Employees/Designated Employees","Equity Shares","78020","0",,"72000","14299200","Buy","Equity Shares","150020","0.00","03-Jul-2019","03-Jul-2019","-","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:18","https://archives.nseindia.com/corporate/xbrl/IT_1054357_110983_05072019051825_WEB.xml"
"ITC","ITC Limited","7(2)","MANU MUKHOPADHYAY","Employees/Designated Employees","Equity Shares","130280","0",,"31190","5186897","Buy","Equity Shares","161470","0.00","03-Jul-2019","03-Jul-2019","-","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:18","https://archives.nseindia.com/corporate/xbrl/IT_1054357_110983_05072019051825_WEB.xml"
"ITC","ITC Limited","7(2)","VIKRAM PARIKH","Employees/Designated Employees","Equity Shares","195","0",,"37800","6286140","Buy","Equity Shares","37995","0.00","03-Jul-2019","03-Jul-2019","-","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:18","https://archives.nseindia.com/corporate/xbrl/IT_1054357_110983_05072019051825_WEB.xml"
"ITC","ITC Limited","7(2)","ARUN PATHAK","Employees/Designated Employees","Equity Shares","53242","0",,"50000","9930000","Buy","Equity Shares","103242","0.00","03-Jul-2019","03-Jul-2019","-","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:18","https://archives.nseindia.com/corporate/xbrl/IT_1054357_110983_05072019051825_WEB.xml"
"ITC","ITC Limited","7(2)","SUDHIR PURI","Employees/Designated Employees","Equity Shares","182696","0",,"49780","9709222","Buy","Equity Shares","232476","0.00","03-Jul-2019","03-Jul-2019","-","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:18","https://archives.nseindia.com/corporate/xbrl/IT_1054357_110983_05072019051825_WEB.xml"
"ITC","ITC Limited","7(2)","K. RADHAKRISHNAN","Employees/Designated Employees","Equity Shares","43740","0",,"28350","4714605","Buy","Equity Shares","72090","0.00","03-Jul-2019","03-Jul-2019","-","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:18","https://archives.nseindia.com/corporate/xbrl/IT_1054357_110983_05072019051825_WEB.xml"
"ITC","ITC Limited","7(2)","D.V.R. RAJIV MOHAN","Employees/Designated Employees","Equity Shares","84551","0",,"133440","20261856","Buy","Equity Shares","217991","0.00","03-Jul-2019","03-Jul-2019","-","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:18","https://archives.nseindia.com/corporate/xbrl/IT_1054357_110983_05072019051825_WEB.xml"
"ITC","ITC Limited","7(2)","ANIL K.  RAJPUT","Employees/Designated Employees","Equity Shares","409750","0",,"360000","65682000","Buy","Equity Shares","769750","0.01","03-Jul-2019","03-Jul-2019","-","ESOP","-","-","0","0","0","0","NA","-","05-Jul-2019 17:18","https://archives.nseindia.com/corporate/xbrl/IT_1054357_110983_05072019051825_WEB.xml"
